a,b,c,density,early_density,max_streak,total_primes,first_primes
1,1843,1613,0.4566,0.6933333333333334,10,2283,"[[1, 3457], [2, 5303], [3, 7151], [4, 9001], [5, 10853], [7, 14563], [8, 16421], [10, 20143], [12, 23873], [13, 25741]]"
2,984,1901,0.4564,0.7333333333333333,10,2282,"[[1, 2887], [2, 3877], [3, 4871], [4, 5869], [5, 6871], [6, 7877], [7, 8887], [8, 9901], [10, 11941], [11, 12967]]"
1,1185,1087,0.4564,0.7466666666666667,13,2282,"[[1, 2273], [2, 3461], [3, 4651], [4, 5843], [6, 8233], [7, 9431], [8, 10631], [9, 11833], [10, 13037], [11, 14243]]"
2,988,2887,0.4564,0.7333333333333333,10,2282,"[[1, 3877], [2, 4871], [3, 5869], [4, 6871], [5, 7877], [6, 8887], [7, 9901], [9, 11941], [10, 12967], [11, 13997]]"
1,899,4817,0.4564,0.6933333333333334,8,2282,"[[1, 5717], [2, 6619], [3, 7523], [4, 8429], [5, 9337], [6, 10247], [7, 11159], [8, 12073], [10, 13907], [11, 14827]]"
2,992,3877,0.4564,0.7333333333333333,10,2282,"[[1, 4871], [2, 5869], [3, 6871], [4, 7877], [5, 8887], [6, 9901], [8, 11941], [9, 12967], [10, 13997], [11, 15031]]"
1,-71,1301,0.4564,1.0,75,2282,"[[1, 1231], [2, 1163], [3, 1097], [4, 1033], [5, 971], [6, 911], [7, 853], [8, 797], [9, 743], [10, 691]]"
5,1685,4027,0.4564,0.68,12,2282,"[[1, 5717], [2, 7417], [3, 9127], [4, 10847], [5, 12577], [7, 16067], [8, 17827], [9, 19597], [10, 21377], [11, 23167]]"
1,1277,293,0.4564,0.6666666666666666,9,2282,"[[1, 1571], [2, 2851], [3, 4133], [4, 5417], [5, 6703], [7, 9281], [9, 11867], [10, 13163], [11, 14461], [12, 15761]]"
2,996,4871,0.4564,0.7333333333333333,10,2282,"[[1, 5869], [2, 6871], [3, 7877], [4, 8887], [5, 9901], [7, 11941], [8, 12967], [9, 13997], [10, 15031], [11, 16069]]"
1,1549,2777,0.4564,0.68,12,2282,"[[1, 4327], [2, 5879], [3, 7433], [6, 12107], [7, 13669], [8, 15233], [10, 18367], [11, 19937], [14, 24659], [15, 26237]]"
5,1675,2347,0.4564,0.68,12,2282,"[[1, 4027], [2, 5717], [3, 7417], [4, 9127], [5, 10847], [6, 12577], [8, 16067], [9, 17827], [10, 19597], [11, 21377]]"
1,1281,2851,0.4562,0.6533333333333333,9,2281,"[[1, 4133], [2, 5417], [3, 6703], [5, 9281], [7, 11867], [8, 13163], [9, 14461], [10, 15761], [12, 18367], [14, 20981]]"
1,-67,1163,0.4562,0.9733333333333334,73,2281,"[[1, 1097], [2, 1033], [3, 971], [4, 911], [5, 853], [6, 797], [7, 743], [8, 691], [9, 641], [10, 593]]"
1,-69,1231,0.4562,0.9866666666666667,74,2281,"[[1, 1163], [2, 1097], [3, 1033], [4, 971], [5, 911], [6, 853], [7, 797], [8, 743], [9, 691], [10, 641]]"
1,1187,2273,0.4562,0.7333333333333333,13,2281,"[[1, 3461], [2, 4651], [3, 5843], [5, 8233], [6, 9431], [7, 10631], [8, 11833], [9, 13037], [10, 14243], [11, 15451]]"
1,-65,1097,0.4562,0.9733333333333334,72,2281,"[[1, 1033], [2, 971], [3, 911], [4, 853], [5, 797], [6, 743], [7, 691], [8, 641], [9, 593], [10, 547]]"
1,1189,3461,0.4562,0.72,13,2281,"[[1, 4651], [2, 5843], [4, 8233], [5, 9431], [6, 10631], [7, 11833], [8, 13037], [9, 14243], [10, 15451], [11, 16661]]"
1,1551,4327,0.4562,0.6666666666666666,12,2281,"[[1, 5879], [2, 7433], [5, 12107], [6, 13669], [7, 15233], [9, 18367], [10, 19937], [13, 24659], [14, 26237], [15, 27817]]"
1,1279,1571,0.4562,0.6533333333333333,9,2281,"[[1, 2851], [2, 4133], [3, 5417], [4, 6703], [6, 9281], [8, 11867], [9, 13163], [10, 14461], [11, 15761], [13, 18367]]"
2,1684,1021,0.456,0.6533333333333333,10,2280,"[[1, 2707], [2, 4397], [3, 6091], [4, 7789], [5, 9491], [6, 11197], [7, 12907], [8, 14621], [9, 16339], [10, 18061]]"
3,1575,1109,0.456,0.72,21,2280,"[[1, 2687], [2, 4271], [3, 5861], [4, 7457], [5, 9059], [6, 10667], [7, 12281], [8, 13901], [9, 15527], [10, 17159]]"
2,2188,487,0.456,0.6933333333333334,9,2280,"[[1, 2677], [2, 4871], [3, 7069], [6, 13687], [7, 15901], [8, 18119], [9, 20341], [10, 22567], [12, 27031], [13, 29269]]"
1,-59,911,0.456,0.96,69,2280,"[[1, 853], [2, 797], [3, 743], [4, 691], [5, 641], [6, 593], [7, 547], [8, 503], [9, 461], [10, 421]]"
1,1283,4133,0.456,0.6533333333333333,9,2280,"[[1, 5417], [2, 6703], [4, 9281], [6, 11867], [7, 13163], [8, 14461], [9, 15761], [11, 18367], [13, 20981], [14, 22291]]"
1,801,127,0.456,0.8133333333333334,13,2280,"[[1, 929], [2, 1733], [3, 2539], [4, 3347], [5, 4157], [6, 4969], [7, 5783], [8, 6599], [9, 7417], [10, 8237]]"
1,-61,971,0.456,0.96,70,2280,"[[1, 911], [2, 853], [3, 797], [4, 743], [5, 691], [6, 641], [7, 593], [8, 547], [9, 503], [10, 461]]"
1,-63,1033,0.456,0.9733333333333334,71,2280,"[[1, 971], [2, 911], [3, 853], [4, 797], [5, 743], [6, 691], [7, 641], [8, 593], [9, 547], [10, 503]]"
1,-57,853,0.4558,0.96,68,2279,"[[1, 797], [2, 743], [3, 691], [4, 641], [5, 593], [6, 547], [7, 503], [8, 461], [9, 421], [10, 383]]"
2,2192,2677,0.4558,0.6933333333333334,9,2279,"[[1, 4871], [2, 7069], [5, 13687], [6, 15901], [7, 18119], [8, 20341], [9, 22567], [11, 27031], [12, 29269], [13, 31511]]"
1,803,929,0.4558,0.8,12,2279,"[[1, 1733], [2, 2539], [3, 3347], [4, 4157], [5, 4969], [6, 5783], [7, 6599], [8, 7417], [9, 8237], [10, 9059]]"
3,1581,2687,0.4558,0.7066666666666667,20,2279,"[[1, 4271], [2, 5861], [3, 7457], [4, 9059], [5, 10667], [6, 12281], [7, 13901], [8, 15527], [9, 17159], [10, 18797]]"
2,1688,2707,0.4558,0.6533333333333333,9,2279,"[[1, 4397], [2, 6091], [3, 7789], [4, 9491], [5, 11197], [6, 12907], [7, 14621], [8, 16339], [9, 18061], [11, 21517]]"
3,1587,4271,0.4556,0.7066666666666667,19,2278,"[[1, 5861], [2, 7457], [3, 9059], [4, 10667], [5, 12281], [6, 13901], [7, 15527], [8, 17159], [9, 18797], [10, 20441]]"
2,1692,4397,0.4556,0.6533333333333333,8,2278,"[[1, 6091], [2, 7789], [3, 9491], [4, 11197], [5, 12907], [6, 14621], [7, 16339], [8, 18061], [10, 21517], [11, 23251]]"
1,-55,797,0.4556,0.96,67,2278,"[[1, 743], [2, 691], [3, 641], [4, 593], [5, 547], [6, 503], [7, 461], [8, 421], [9, 383], [10, 347]]"
2,1142,2707,0.4556,0.7066666666666667,20,2278,"[[1, 3851], [2, 4999], [3, 6151], [4, 7307], [5, 8467], [6, 9631], [7, 10799], [8, 11971], [9, 13147], [10, 14327]]"
3,2451,1009,0.4556,0.7466666666666667,12,2278,"[[1, 3463], [2, 5923], [3, 8389], [4, 10861], [5, 13339], [6, 15823], [7, 18313], [8, 20809], [9, 23311], [10, 25819]]"
1,805,1733,0.4556,0.8,11,2278,"[[1, 2539], [2, 3347], [3, 4157], [4, 4969], [5, 5783], [6, 6599], [7, 7417], [8, 8237], [9, 9059], [10, 9883]]"
2,1138,1567,0.4556,0.7066666666666667,21,2278,"[[1, 2707], [2, 3851], [3, 4999], [4, 6151], [5, 7307], [6, 8467], [7, 9631], [8, 10799], [9, 11971], [10, 13147]]"
2,1134,431,0.4556,0.72,22,2278,"[[1, 1567], [2, 2707], [3, 3851], [4, 4999], [5, 6151], [6, 7307], [7, 8467], [8, 9631], [9, 10799], [10, 11971]]"
4,2006,2063,0.4554,0.68,9,2277,"[[1, 4073], [2, 6091], [3, 8117], [4, 10151], [6, 14243], [7, 16301], [8, 18367], [9, 20441], [12, 26711], [13, 28817]]"
1,-53,743,0.4554,0.96,66,2277,"[[1, 691], [2, 641], [3, 593], [4, 547], [5, 503], [6, 461], [7, 421], [8, 383], [9, 347], [10, 313]]"
1,807,2539,0.4554,0.7866666666666666,11,2277,"[[1, 3347], [2, 4157], [3, 4969], [4, 5783], [5, 6599], [6, 7417], [7, 8237], [8, 9059], [9, 9883], [10, 10709]]"
2,1146,3851,0.4554,0.7066666666666667,19,2277,"[[1, 4999], [2, 6151], [3, 7307], [4, 8467], [5, 9631], [6, 10799], [7, 11971], [8, 13147], [9, 14327], [10, 15511]]"
3,2457,3463,0.4554,0.7466666666666667,12,2277,"[[1, 5923], [2, 8389], [3, 10861], [4, 13339], [5, 15823], [6, 18313], [7, 20809], [8, 23311], [9, 25819], [11, 30853]]"
2,1150,4999,0.4554,0.7066666666666667,18,2277,"[[1, 6151], [2, 7307], [3, 8467], [4, 9631], [5, 10799], [6, 11971], [7, 13147], [8, 14327], [9, 15511], [10, 16699]]"
4,1998,61,0.4554,0.68,9,2277,"[[1, 2063], [2, 4073], [3, 6091], [4, 8117], [5, 10151], [7, 14243], [8, 16301], [9, 18367], [10, 20441], [13, 26711]]"
1,-51,691,0.4552,0.9466666666666667,65,2276,"[[1, 641], [2, 593], [3, 547], [4, 503], [5, 461], [6, 421], [7, 383], [8, 347], [9, 313], [10, 281]]"
2,2216,3793,0.4552,0.6533333333333333,10,2276,"[[1, 6011], [2, 8233], [3, 10459], [4, 12689], [5, 14923], [7, 19403], [8, 21649], [9, 23899], [10, 26153], [11, 28411]]"
4,2014,4073,0.4552,0.68,9,2276,"[[1, 6091], [2, 8117], [3, 10151], [5, 14243], [6, 16301], [7, 18367], [8, 20441], [11, 26711], [12, 28817], [13, 30931]]"
1,1819,1637,0.4552,0.68,9,2276,"[[1, 3457], [2, 5279], [3, 7103], [4, 8929], [7, 14419], [8, 16253], [9, 18089], [10, 19927], [11, 21767], [12, 23609]]"
1,1821,3457,0.4552,0.6666666666666666,9,2276,"[[1, 5279], [2, 7103], [3, 8929], [6, 14419], [7, 16253], [8, 18089], [9, 19927], [10, 21767], [11, 23609], [12, 25453]]"
1,809,3347,0.4552,0.7733333333333333,11,2276,"[[1, 4157], [2, 4969], [3, 5783], [4, 6599], [5, 7417], [6, 8237], [7, 9059], [8, 9883], [9, 10709], [13, 14033]]"
1,1631,4421,0.4552,0.6533333333333333,11,2276,"[[1, 6053], [2, 7687], [3, 9323], [5, 12601], [6, 14243], [7, 15887], [9, 19181], [11, 22483], [12, 24137], [13, 25793]]"
2,2212,1579,0.4552,0.6533333333333333,10,2276,"[[1, 3793], [2, 6011], [3, 8233], [4, 10459], [5, 12689], [6, 14923], [8, 19403], [9, 21649], [10, 23899], [11, 26153]]"
1,1629,2791,0.4552,0.6533333333333333,11,2276,"[[1, 4421], [2, 6053], [3, 7687], [4, 9323], [6, 12601], [7, 14243], [8, 15887], [10, 19181], [12, 22483], [13, 24137]]"
1,1627,1163,0.4552,0.6666666666666666,11,2276,"[[1, 2791], [2, 4421], [3, 6053], [4, 7687], [5, 9323], [7, 12601], [8, 14243], [9, 15887], [11, 19181], [13, 22483]]"
1,-49,641,0.455,0.9466666666666667,64,2275,"[[1, 593], [2, 547], [3, 503], [4, 461], [5, 421], [6, 383], [7, 347], [8, 313], [9, 281], [10, 251]]"
1,811,4157,0.455,0.7733333333333333,11,2275,"[[1, 4969], [2, 5783], [3, 6599], [4, 7417], [5, 8237], [6, 9059], [7, 9883], [8, 10709], [12, 14033], [13, 14869]]"
4,324,193,0.4548,0.7333333333333333,13,2274,"[[1, 521], [2, 857], [3, 1201], [4, 1553], [5, 1913], [6, 2281], [7, 2657], [8, 3041], [9, 3433], [10, 3833]]"
4,332,521,0.4548,0.72,13,2274,"[[1, 857], [2, 1201], [3, 1553], [4, 1913], [5, 2281], [6, 2657], [7, 3041], [8, 3433], [9, 3833], [10, 4241]]"
4,348,1201,0.4548,0.72,13,2274,"[[1, 1553], [2, 1913], [3, 2281], [4, 2657], [5, 3041], [6, 3433], [7, 3833], [8, 4241], [9, 4657], [10, 5081]]"
4,340,857,0.4548,0.72,13,2274,"[[1, 1201], [2, 1553], [3, 1913], [4, 2281], [5, 2657], [6, 3041], [7, 3433], [8, 3833], [9, 4241], [10, 4657]]"
1,813,4969,0.4548,0.7733333333333333,11,2274,"[[1, 5783], [2, 6599], [3, 7417], [4, 8237], [5, 9059], [6, 9883], [7, 10709], [11, 14033], [12, 14869], [14, 16547]]"
1,1137,2953,0.4548,0.7333333333333333,10,2274,"[[1, 4091], [2, 5231], [3, 6373], [4, 7517], [5, 8663], [6, 9811], [8, 12113], [9, 13267], [10, 14423], [11, 15581]]"
1,-47,593,0.4548,0.9466666666666667,63,2274,"[[1, 547], [2, 503], [3, 461], [4, 421], [5, 383], [6, 347], [7, 313], [8, 281], [9, 251], [10, 223]]"
1,1139,4091,0.4546,0.72,10,2273,"[[1, 5231], [2, 6373], [3, 7517], [4, 8663], [5, 9811], [7, 12113], [8, 13267], [9, 14423], [10, 15581], [11, 16741]]"
1,-45,547,0.4546,0.9466666666666667,62,2273,"[[1, 503], [2, 461], [3, 421], [4, 383], [5, 347], [6, 313], [7, 281], [8, 251], [9, 223], [10, 197]]"
4,356,1553,0.4546,0.72,13,2273,"[[1, 1913], [2, 2281], [3, 2657], [4, 3041], [5, 3433], [6, 3833], [7, 4241], [8, 4657], [9, 5081], [11, 5953]]"
1,-43,503,0.4544,0.9466666666666667,61,2272,"[[1, 461], [2, 421], [3, 383], [4, 347], [5, 313], [6, 281], [7, 251], [8, 223], [9, 197], [10, 173]]"
4,364,1913,0.4544,0.72,13,2272,"[[1, 2281], [2, 2657], [3, 3041], [4, 3433], [5, 3833], [6, 4241], [7, 4657], [8, 5081], [10, 5953], [12, 6857]]"
5,1825,3121,0.4542,0.7066666666666667,9,2271,"[[1, 4951], [2, 6791], [3, 8641], [4, 10501], [6, 14251], [7, 16141], [8, 18041], [10, 21871], [11, 23801], [12, 25741]]"
5,1815,1301,0.4542,0.72,9,2271,"[[1, 3121], [2, 4951], [3, 6791], [4, 8641], [5, 10501], [7, 14251], [8, 16141], [9, 18041], [11, 21871], [12, 23801]]"
4,372,2281,0.4542,0.7066666666666667,13,2271,"[[1, 2657], [2, 3041], [3, 3433], [4, 3833], [5, 4241], [6, 4657], [7, 5081], [9, 5953], [11, 6857], [12, 7321]]"
2,1672,1447,0.4542,0.6933333333333334,11,2271,"[[1, 3121], [2, 4799], [3, 6481], [4, 8167], [5, 9857], [6, 11551], [7, 13249], [8, 14951], [9, 16657], [10, 18367]]"
4,-292,4931,0.4542,0.68,17,2271,"[[1, 4643], [2, 4363], [3, 4091], [5, 3571], [6, 3323], [7, 3083], [8, 2851], [10, 2411], [11, 2203], [12, 2003]]"
1,-41,461,0.4542,0.9466666666666667,60,2271,"[[1, 421], [2, 383], [3, 347], [4, 313], [5, 281], [6, 251], [7, 223], [8, 197], [9, 173], [10, 151]]"
4,380,2657,0.4542,0.7066666666666667,13,2271,"[[1, 3041], [2, 3433], [3, 3833], [4, 4241], [5, 4657], [6, 5081], [8, 5953], [10, 6857], [11, 7321], [12, 7793]]"
4,-284,4643,0.4542,0.68,17,2271,"[[1, 4363], [2, 4091], [4, 3571], [5, 3323], [6, 3083], [7, 2851], [9, 2411], [10, 2203], [11, 2003], [12, 1811]]"
5,1835,4951,0.454,0.7066666666666667,9,2270,"[[1, 6791], [2, 8641], [3, 10501], [5, 14251], [6, 16141], [7, 18041], [9, 21871], [10, 23801], [11, 25741], [12, 27691]]"
1,-37,383,0.454,0.9333333333333333,58,2270,"[[1, 347], [2, 313], [3, 281], [4, 251], [5, 223], [6, 197], [7, 173], [8, 151], [9, 131], [10, 113]]"
2,1676,3121,0.454,0.6933333333333334,11,2270,"[[1, 4799], [2, 6481], [3, 8167], [4, 9857], [5, 11551], [6, 13249], [7, 14951], [8, 16657], [9, 18367], [11, 21799]]"
2,1680,4799,0.454,0.6933333333333334,11,2270,"[[1, 6481], [2, 8167], [3, 9857], [4, 11551], [5, 13249], [6, 14951], [7, 16657], [8, 18367], [10, 21799], [12, 25247]]"
1,1909,1151,0.454,0.64,13,2270,"[[1, 3061], [2, 4973], [4, 8803], [6, 12641], [7, 14563], [8, 16487], [9, 18413], [10, 20341], [11, 22271], [12, 24203]]"
2,1224,401,0.454,0.7866666666666666,11,2270,"[[1, 1627], [2, 2857], [3, 4091], [5, 6571], [6, 7817], [7, 9067], [8, 10321], [9, 11579], [10, 12841], [11, 14107]]"
1,-39,421,0.454,0.9466666666666667,59,2270,"[[1, 383], [2, 347], [3, 313], [4, 281], [5, 251], [6, 223], [7, 197], [8, 173], [9, 151], [10, 131]]"
4,388,3041,0.454,0.6933333333333334,13,2270,"[[1, 3433], [2, 3833], [3, 4241], [4, 4657], [5, 5081], [7, 5953], [9, 6857], [10, 7321], [11, 7793], [12, 8273]]"
4,396,3433,0.4538,0.6933333333333334,13,2269,"[[1, 3833], [2, 4241], [3, 4657], [4, 5081], [6, 5953], [8, 6857], [9, 7321], [10, 7793], [11, 8273], [12, 8761]]"
4,-212,2411,0.4538,0.68,17,2269,"[[1, 2203], [2, 2003], [3, 1811], [4, 1627], [5, 1451], [6, 1283], [7, 1123], [8, 971], [9, 827], [10, 691]]"
4,-252,3571,0.4538,0.68,17,2269,"[[1, 3323], [2, 3083], [3, 2851], [5, 2411], [6, 2203], [7, 2003], [8, 1811], [9, 1627], [10, 1451], [11, 1283]]"
1,-35,347,0.4538,0.9333333333333333,57,2269,"[[1, 313], [2, 281], [3, 251], [4, 223], [5, 197], [6, 173], [7, 151], [8, 131], [9, 113], [10, 97]]"
4,404,3833,0.4538,0.6933333333333334,13,2269,"[[1, 4241], [2, 4657], [3, 5081], [5, 5953], [7, 6857], [8, 7321], [9, 7793], [10, 8273], [11, 8761], [12, 9257]]"
1,-33,313,0.4538,0.9333333333333333,56,2269,"[[1, 281], [2, 251], [3, 223], [4, 197], [5, 173], [6, 151], [7, 131], [8, 113], [9, 97], [10, 83]]"
2,1304,1303,0.4538,0.7466666666666667,14,2269,"[[1, 2609], [2, 3919], [3, 5233], [4, 6551], [5, 7873], [6, 9199], [7, 10529], [8, 11863], [10, 14543], [11, 15889]]"
2,1228,1627,0.4538,0.7733333333333333,11,2269,"[[1, 2857], [2, 4091], [4, 6571], [5, 7817], [6, 9067], [7, 10321], [8, 11579], [9, 12841], [10, 14107], [11, 15377]]"
2,1122,4457,0.4538,0.7066666666666667,15,2269,"[[1, 5581], [2, 6709], [3, 7841], [6, 11261], [7, 12409], [9, 14717], [10, 15877], [11, 17041], [13, 19381], [15, 21737]]"
5,1455,4421,0.4536,0.7866666666666666,16,2268,"[[1, 5881], [2, 7351], [3, 8831], [4, 10321], [5, 11821], [6, 13331], [7, 14851], [8, 16381], [9, 17921], [10, 19471]]"
1,-31,281,0.4536,0.9333333333333333,55,2268,"[[1, 251], [2, 223], [3, 197], [4, 173], [5, 151], [6, 131], [7, 113], [8, 97], [9, 83], [10, 71]]"
6,2106,1667,0.4536,0.7066666666666667,10,2268,"[[1, 3779], [2, 5903], [3, 8039], [5, 12347], [6, 14519], [7, 16703], [8, 18899], [9, 21107], [10, 23327], [12, 27803]]"
1,2093,1373,0.4536,0.6533333333333333,12,2268,"[[1, 3467], [2, 5563], [5, 11863], [6, 13967], [7, 16073], [8, 18181], [11, 24517], [12, 26633], [13, 28751], [14, 30871]]"
4,-204,2203,0.4536,0.68,17,2268,"[[1, 2003], [2, 1811], [3, 1627], [4, 1451], [5, 1283], [6, 1123], [7, 971], [8, 827], [9, 691], [10, 563]]"
5,1435,1531,0.4536,0.8,16,2268,"[[1, 2971], [2, 4421], [3, 5881], [4, 7351], [5, 8831], [6, 10321], [7, 11821], [8, 13331], [9, 14851], [10, 16381]]"
4,-244,3323,0.4536,0.68,17,2268,"[[1, 3083], [2, 2851], [4, 2411], [5, 2203], [6, 2003], [7, 1811], [8, 1627], [9, 1451], [10, 1283], [11, 1123]]"
4,412,4241,0.4536,0.6933333333333334,13,2268,"[[1, 4657], [2, 5081], [4, 5953], [6, 6857], [7, 7321], [8, 7793], [9, 8273], [10, 8761], [11, 9257], [13, 10273]]"
2,1308,2609,0.4536,0.7466666666666667,14,2268,"[[1, 3919], [2, 5233], [3, 6551], [4, 7873], [5, 9199], [6, 10529], [7, 11863], [9, 14543], [10, 15889], [11, 17239]]"
5,1445,2971,0.4536,0.7866666666666666,16,2268,"[[1, 4421], [2, 5881], [3, 7351], [4, 8831], [5, 10321], [6, 11821], [7, 13331], [8, 14851], [9, 16381], [10, 17921]]"
5,1425,101,0.4536,0.8133333333333334,16,2268,"[[1, 1531], [2, 2971], [3, 4421], [4, 5881], [5, 7351], [6, 8831], [7, 10321], [8, 11821], [9, 13331], [10, 14851]]"
1,-29,251,0.4534,0.9333333333333333,54,2267,"[[1, 223], [2, 197], [3, 173], [4, 151], [5, 131], [6, 113], [7, 97], [8, 83], [9, 71], [10, 61]]"
6,2118,3779,0.4534,0.7066666666666667,10,2267,"[[1, 5903], [2, 8039], [4, 12347], [5, 14519], [6, 16703], [7, 18899], [8, 21107], [9, 23327], [11, 27803], [12, 30059]]"
4,-196,2003,0.4534,0.68,17,2267,"[[1, 1811], [2, 1627], [3, 1451], [4, 1283], [5, 1123], [6, 971], [7, 827], [8, 691], [9, 563], [10, 443]]"
2,2434,601,0.4534,0.7066666666666667,9,2267,"[[1, 3037], [2, 5477], [4, 10369], [5, 12821], [6, 15277], [7, 17737], [8, 20201], [9, 22669], [11, 27617], [12, 30097]]"
2,1312,3919,0.4534,0.7333333333333333,14,2267,"[[1, 5233], [2, 6551], [3, 7873], [4, 9199], [5, 10529], [6, 11863], [8, 14543], [9, 15889], [10, 17239], [11, 18593]]"
4,-188,1811,0.4532,0.68,17,2266,"[[1, 1627], [2, 1451], [3, 1283], [4, 1123], [5, 971], [6, 827], [7, 691], [8, 563], [9, 443], [10, 331]]"
1,-27,223,0.4532,0.9333333333333333,53,2266,"[[1, 197], [2, 173], [3, 151], [4, 131], [5, 113], [6, 97], [7, 83], [8, 71], [9, 61], [10, 53]]"
1,1629,457,0.4532,0.6933333333333334,10,2266,"[[1, 2087], [2, 3719], [5, 8627], [6, 10267], [7, 11909], [8, 13553], [9, 15199], [12, 20149], [13, 21803], [14, 23459]]"
1,-25,197,0.453,0.9333333333333333,52,2265,"[[1, 173], [2, 151], [3, 131], [4, 113], [5, 97], [6, 83], [7, 71], [8, 61], [9, 53], [10, 47]]"
4,-180,1627,0.453,0.68,17,2265,"[[1, 1451], [2, 1283], [3, 1123], [4, 971], [5, 827], [6, 691], [7, 563], [8, 443], [9, 331], [10, 227]]"
1,-23,173,0.453,0.9333333333333333,51,2265,"[[1, 151], [2, 131], [3, 113], [4, 97], [5, 83], [6, 71], [7, 61], [8, 53], [9, 47], [10, 43]]"
1,1963,89,0.453,0.6666666666666666,11,2265,"[[1, 2053], [2, 4019], [3, 5987], [5, 9929], [6, 11903], [7, 13879], [9, 17837], [10, 19819], [11, 21803], [12, 23789]]"
1,-21,151,0.4528,0.9333333333333333,50,2264,"[[1, 131], [2, 113], [3, 97], [4, 83], [5, 71], [6, 61], [7, 53], [8, 47], [9, 43], [10, 41]]"
4,-172,1451,0.4528,0.6666666666666666,17,2264,"[[1, 1283], [2, 1123], [3, 971], [4, 827], [5, 691], [6, 563], [7, 443], [8, 331], [9, 227], [10, 131]]"
1,-19,131,0.4528,0.92,49,2264,"[[1, 113], [2, 97], [3, 83], [4, 71], [5, 61], [6, 53], [7, 47], [8, 43], [9, 41], [10, 41]]"
2,1740,4931,0.4528,0.7466666666666667,10,2264,"[[1, 6673], [2, 8419], [3, 10169], [4, 11923], [5, 13681], [6, 15443], [7, 17209], [8, 18979], [9, 20753], [10, 22531]]"
1,1965,2053,0.4528,0.6533333333333333,11,2264,"[[1, 4019], [2, 5987], [4, 9929], [5, 11903], [6, 13879], [8, 17837], [9, 19819], [10, 21803], [11, 23789], [13, 27767]]"
1,-17,113,0.4526,0.92,48,2263,"[[1, 97], [2, 83], [3, 71], [4, 61], [5, 53], [6, 47], [7, 43], [8, 41], [9, 41], [10, 43]]"
1,623,233,0.4526,0.7333333333333333,10,2263,"[[1, 857], [2, 1483], [3, 2111], [4, 2741], [5, 3373], [6, 4007], [7, 4643], [8, 5281], [10, 6563], [11, 7207]]"
1,-15,97,0.4526,0.92,47,2263,"[[1, 83], [2, 71], [3, 61], [4, 53], [5, 47], [6, 43], [7, 41], [8, 41], [9, 43], [10, 47]]"
4,-164,1283,0.4526,0.6666666666666666,17,2263,"[[1, 1123], [2, 971], [3, 827], [4, 691], [5, 563], [6, 443], [7, 331], [8, 227], [9, 131], [10, 43]]"
1,627,1483,0.4524,0.72,10,2262,"[[1, 2111], [2, 2741], [3, 3373], [4, 4007], [5, 4643], [6, 5281], [8, 6563], [9, 7207], [10, 7853], [11, 8501]]"
1,-11,71,0.4524,0.92,45,2262,"[[1, 61], [2, 53], [3, 47], [4, 43], [5, 41], [6, 41], [7, 43], [8, 47], [9, 53], [10, 61]]"
1,-7,53,0.4524,0.92,43,2262,"[[1, 47], [2, 43], [3, 41], [4, 41], [5, 43], [6, 47], [7, 53], [8, 61], [9, 71], [10, 83]]"
1,-9,61,0.4524,0.92,44,2262,"[[1, 53], [2, 47], [3, 43], [4, 41], [5, 41], [6, 43], [7, 47], [8, 53], [9, 61], [10, 71]]"
4,-156,1123,0.4524,0.6666666666666666,17,2262,"[[1, 971], [2, 827], [3, 691], [4, 563], [5, 443], [6, 331], [7, 227], [8, 131], [9, 43], [30, 43]]"
1,629,2111,0.4524,0.7066666666666667,10,2262,"[[1, 2741], [2, 3373], [3, 4007], [4, 4643], [5, 5281], [7, 6563], [8, 7207], [9, 7853], [10, 8501], [11, 9151]]"
1,631,2741,0.4524,0.7066666666666667,10,2262,"[[1, 3373], [2, 4007], [3, 4643], [4, 5281], [6, 6563], [7, 7207], [8, 7853], [9, 8501], [10, 9151], [11, 9803]]"
1,633,3373,0.4524,0.7066666666666667,10,2262,"[[1, 4007], [2, 4643], [3, 5281], [5, 6563], [6, 7207], [7, 7853], [8, 8501], [9, 9151], [10, 9803], [11, 10457]]"
1,-13,83,0.4524,0.92,46,2262,"[[1, 71], [2, 61], [3, 53], [4, 47], [5, 43], [6, 41], [7, 41], [8, 43], [9, 47], [10, 53]]"
1,625,857,0.4524,0.72,10,2262,"[[1, 1483], [2, 2111], [3, 2741], [4, 3373], [5, 4007], [6, 4643], [7, 5281], [9, 6563], [10, 7207], [11, 7853]]"
2,2112,677,0.4524,0.72,16,2262,"[[1, 2791], [2, 4909], [4, 9157], [5, 11287], [6, 13421], [7, 15559], [10, 21997], [11, 24151], [12, 26309], [14, 30637]]"
4,84,43,0.4524,0.8266666666666667,16,2262,"[[1, 131], [2, 227], [3, 331], [4, 443], [5, 563], [6, 691], [7, 827], [8, 971], [9, 1123], [10, 1283]]"
1,635,4007,0.4522,0.6933333333333334,10,2261,"[[1, 4643], [2, 5281], [4, 6563], [5, 7207], [6, 7853], [7, 8501], [8, 9151], [9, 9803], [10, 10457], [11, 11113]]"
1,-1,41,0.4522,0.92,40,2261,"[[1, 41], [2, 43], [3, 47], [4, 53], [5, 61], [6, 71], [7, 83], [8, 97], [9, 113], [10, 131]]"
1,1,41,0.4522,0.92,39,2261,"[[1, 43], [2, 47], [3, 53], [4, 61], [5, 71], [6, 83], [7, 97], [8, 113], [9, 131], [10, 151]]"
